2, 8, 14 ,1.900, 1.000,    0.203, 0.382, 0.261, 0.262,    0.000
2, 8, 14 ,1.900, 1.150,    0.195, 0.364, 0.227, 0.274,    0.047
2, 8, 14 ,1.900, 1.300,    0.175, 0.321, 0.191, 0.234,    0.044
2, 8, 14 ,1.900, 1.450,    0.151, 0.279, 0.168, 0.206,    0.038
2, 8, 14 ,1.900, 1.600,    0.138, 0.261, 0.149, 0.195,    0.045
2, 8, 14 ,1.900, 1.750,    0.134, 0.253, 0.136, 0.197,    0.061
2, 8, 14 ,2.100, 1.000,    0.234, 0.403, 0.291, 0.279,    -0.012
2, 8, 14 ,2.100, 1.150,    0.227, 0.402, 0.270, 0.280,    0.010
2, 8, 14 ,2.100, 1.300,    0.208, 0.383, 0.242, 0.286,    0.045
2, 8, 14 ,2.100, 1.450,    0.189, 0.338, 0.200, 0.245,    0.045
2, 8, 14 ,2.100, 1.600,    0.165, 0.303, 0.177, 0.224,    0.047
2, 8, 14 ,2.100, 1.750,    0.152, 0.283, 0.160, 0.210,    0.050
2, 8, 14 ,2.300, 1.000,    0.279, 0.421, 0.343, 0.325,    -0.017
2, 8, 14 ,2.300, 1.150,    0.254, 0.426, 0.317, 0.292,    -0.025
2, 8, 14 ,2.300, 1.300,    0.255, 0.433, 0.300, 0.305,    0.004
2, 8, 14 ,2.300, 1.450,    0.238, 0.413, 0.275, 0.303,    0.028
2, 8, 14 ,2.300, 1.600,    0.221, 0.376, 0.234, 0.273,    0.039
2, 8, 14 ,2.300, 1.750,    0.201, 0.344, 0.208, 0.250,    0.042
2, 8, 14 ,2.500, 1.000,    0.290, 0.431, 0.384, 0.353,    -0.031
2, 8, 14 ,2.500, 1.150,    0.277, 0.441, 0.361, 0.352,    -0.009
2, 8, 14 ,2.500, 1.300,    0.259, 0.446, 0.337, 0.329,    -0.008
2, 8, 14 ,2.500, 1.450,    0.259, 0.447, 0.327, 0.341,    0.014
2, 8, 14 ,2.500, 1.600,    0.254, 0.428, 0.301, 0.332,    0.031
2, 8, 14 ,2.500, 1.750,    0.246, 0.395, 0.267, 0.304,    0.037
2, 8, 14 ,2.700, 1.000,    0.326, 0.460, 0.431, 0.355,    -0.077
2, 8, 14 ,2.700, 1.150,    0.299, 0.452, 0.391, 0.368,    -0.024
2, 8, 14 ,2.700, 1.300,    0.291, 0.453, 0.370, 0.372,    0.002
2, 8, 14 ,2.700, 1.450,    0.283, 0.460, 0.346, 0.374,    0.028
2, 8, 14 ,2.700, 1.600,    0.277, 0.466, 0.348, 0.378,    0.030
2, 8, 14 ,2.700, 1.750,    0.271, 0.444, 0.312, 0.364,    0.052
2, 8, 14 ,2.900, 1.000,    0.328, 0.457, 0.437, 0.364,    -0.073
2, 8, 14 ,2.900, 1.150,    0.318, 0.453, 0.423, 0.369,    -0.054
2, 8, 14 ,2.900, 1.300,    0.316, 0.466, 0.411, 0.369,    -0.042
2, 8, 14 ,2.900, 1.450,    0.294, 0.462, 0.379, 0.374,    -0.005
2, 8, 14 ,2.900, 1.600,    0.295, 0.469, 0.364, 0.385,    0.020
2, 8, 14 ,2.900, 1.750,    0.291, 0.472, 0.351, 0.398,    0.047
2, 8, 14 ,3.100, 1.000,    0.321, 0.449, 0.437, 0.363,    -0.074
2, 8, 14 ,3.100, 1.150,    0.335, 0.464, 0.443, 0.360,    -0.083
2, 8, 14 ,3.100, 1.300,    0.311, 0.466, 0.427, 0.374,    -0.053
2, 8, 14 ,3.100, 1.450,    0.309, 0.469, 0.414, 0.370,    -0.043
2, 8, 14 ,3.100, 1.600,    0.288, 0.459, 0.384, 0.369,    -0.016
2, 8, 14 ,3.100, 1.750,    0.292, 0.470, 0.375, 0.384,    0.009
2, 8, 14 ,3.300, 1.000,    0.356, 0.468, 0.468, 0.379,    -0.089
2, 8, 14 ,3.300, 1.150,    0.327, 0.455, 0.446, 0.364,    -0.083
2, 8, 14 ,3.300, 1.300,    0.325, 0.459, 0.429, 0.367,    -0.062
2, 8, 14 ,3.300, 1.450,    0.317, 0.471, 0.440, 0.377,    -0.063
2, 8, 14 ,3.300, 1.600,    0.307, 0.461, 0.423, 0.390,    -0.032
2, 8, 14 ,3.300, 1.750,    0.309, 0.461, 0.409, 0.385,    -0.023
2, 8, 14 ,3.500, 1.000,    0.365, 0.451, 0.418, 0.369,    -0.049
2, 8, 14 ,3.500, 1.150,    0.338, 0.452, 0.452, 0.364,    -0.088
2, 8, 14 ,3.500, 1.300,    0.340, 0.463, 0.463, 0.358,    -0.105
2, 8, 14 ,3.500, 1.450,    0.319, 0.454, 0.440, 0.370,    -0.069
2, 8, 14 ,3.500, 1.600,    0.318, 0.470, 0.452, 0.385,    -0.067
2, 8, 14 ,3.500, 1.750,    0.309, 0.466, 0.433, 0.386,    -0.047
2, 8, 14 ,3.700, 1.000,    0.354, 0.444, 0.427, 0.354,    -0.073
2, 8, 14 ,3.700, 1.150,    0.374, 0.473, 0.472, 0.377,    -0.095
2, 8, 14 ,3.700, 1.300,    0.362, 0.460, 0.457, 0.367,    -0.090
2, 8, 14 ,3.700, 1.450,    0.349, 0.456, 0.449, 0.368,    -0.081
2, 8, 14 ,3.700, 1.600,    0.334, 0.458, 0.454, 0.387,    -0.067
2, 8, 14 ,3.700, 1.750,    0.328, 0.465, 0.458, 0.387,    -0.071
2, 8, 14 ,3.900, 1.000,    0.351, 0.442, 0.415, 0.351,    -0.064
2, 8, 14 ,3.900, 1.150,    0.356, 0.435, 0.429, 0.356,    -0.074
2, 8, 14 ,3.900, 1.300,    0.369, 0.453, 0.443, 0.376,    -0.067
2, 8, 14 ,3.900, 1.450,    0.362, 0.462, 0.458, 0.362,    -0.096
2, 8, 14 ,3.900, 1.600,    0.336, 0.446, 0.438, 0.366,    -0.072
2, 8, 14 ,3.900, 1.750,    0.326, 0.462, 0.442, 0.390,    -0.052
2, 8, 19 ,1.900, 1.000,    0.214, 0.380, 0.302, 0.271,    -0.031
2, 8, 19 ,1.900, 1.150,    0.212, 0.402, 0.310, 0.310,    0.000
2, 8, 19 ,1.900, 1.300,    0.204, 0.379, 0.264, 0.303,    0.039
2, 8, 19 ,1.900, 1.450,    0.207, 0.386, 0.272, 0.308,    0.036
2, 8, 19 ,1.900, 1.600,    0.189, 0.350, 0.222, 0.285,    0.062
2, 8, 19 ,1.900, 1.750,    0.174, 0.312, 0.189, 0.247,    0.058
2, 8, 19 ,1.900, 1.900,    0.161, 0.288, 0.171, 0.224,    0.052
2, 8, 19 ,1.900, 2.050,    0.145, 0.271, 0.169, 0.221,    0.052
2, 8, 19 ,1.900, 2.200,    0.139, 0.266, 0.170, 0.214,    0.044
2, 8, 19 ,1.900, 2.350,    0.130, 0.262, 0.156, 0.203,    0.047
2, 8, 19 ,2.100, 1.000,    0.231, 0.398, 0.344, 0.275,    -0.069
2, 8, 19 ,2.100, 1.150,    0.218, 0.379, 0.297, 0.276,    -0.021
2, 8, 19 ,2.100, 1.300,    0.221, 0.402, 0.308, 0.314,    0.006
2, 8, 19 ,2.100, 1.450,    0.210, 0.394, 0.276, 0.307,    0.031
2, 8, 19 ,2.100, 1.600,    0.214, 0.409, 0.293, 0.329,    0.036
2, 8, 19 ,2.100, 1.750,    0.211, 0.382, 0.246, 0.308,    0.062
2, 8, 19 ,2.100, 1.900,    0.185, 0.345, 0.210, 0.275,    0.065
2, 8, 19 ,2.100, 2.050,    0.176, 0.325, 0.189, 0.253,    0.064
2, 8, 19 ,2.100, 2.200,    0.162, 0.306, 0.186, 0.247,    0.061
2, 8, 19 ,2.100, 2.350,    0.153, 0.294, 0.182, 0.237,    0.055
2, 8, 19 ,2.300, 1.000,    0.261, 0.412, 0.371, 0.316,    -0.055
2, 8, 19 ,2.300, 1.150,    0.255, 0.428, 0.365, 0.301,    -0.064
2, 8, 19 ,2.300, 1.300,    0.244, 0.410, 0.325, 0.303,    -0.023
2, 8, 19 ,2.300, 1.450,    0.240, 0.424, 0.326, 0.335,    0.009
2, 8, 19 ,2.300, 1.600,    0.238, 0.415, 0.307, 0.323,    0.015
2, 8, 19 ,2.300, 1.750,    0.244, 0.427, 0.323, 0.345,    0.023
2, 8, 19 ,2.300, 1.900,    0.239, 0.413, 0.290, 0.332,    0.043
2, 8, 19 ,2.300, 2.050,    0.218, 0.384, 0.254, 0.303,    0.048
2, 8, 19 ,2.300, 2.200,    0.213, 0.366, 0.239, 0.285,    0.046
2, 8, 19 ,2.300, 2.350,    0.204, 0.353, 0.222, 0.284,    0.061
2, 8, 19 ,2.500, 1.000,    0.276, 0.429, 0.391, 0.346,    -0.045
2, 8, 19 ,2.500, 1.150,    0.275, 0.442, 0.408, 0.343,    -0.065
2, 8, 19 ,2.500, 1.300,    0.268, 0.444, 0.375, 0.335,    -0.040
2, 8, 19 ,2.500, 1.450,    0.264, 0.440, 0.365, 0.341,    -0.025
2, 8, 19 ,2.500, 1.600,    0.255, 0.441, 0.343, 0.353,    0.010
2, 8, 19 ,2.500, 1.750,    0.252, 0.434, 0.326, 0.337,    0.011
2, 8, 19 ,2.500, 1.900,    0.262, 0.443, 0.345, 0.371,    0.026
2, 8, 19 ,2.500, 2.050,    0.253, 0.442, 0.315, 0.362,    0.046
2, 8, 19 ,2.500, 2.200,    0.231, 0.406, 0.288, 0.322,    0.034
2, 8, 19 ,2.500, 2.350,    0.227, 0.397, 0.274, 0.314,    0.039
2, 8, 19 ,2.700, 1.000,    0.292, 0.447, 0.402, 0.330,    -0.072
2, 8, 19 ,2.700, 1.150,    0.299, 0.449, 0.418, 0.356,    -0.062
2, 8, 19 ,2.700, 1.300,    0.286, 0.470, 0.435, 0.348,    -0.086
2, 8, 19 ,2.700, 1.450,    0.279, 0.449, 0.383, 0.337,    -0.046
2, 8, 19 ,2.700, 1.600,    0.278, 0.461, 0.392, 0.381,    -0.011
2, 8, 19 ,2.700, 1.750,    0.271, 0.452, 0.359, 0.374,    0.015
2, 8, 19 ,2.700, 1.900,    0.263, 0.448, 0.341, 0.371,    0.031
2, 8, 19 ,2.700, 2.050,    0.275, 0.456, 0.363, 0.394,    0.032
2, 8, 19 ,2.700, 2.200,    0.271, 0.450, 0.336, 0.388,    0.052
2, 8, 19 ,2.700, 2.350,    0.249, 0.419, 0.307, 0.351,    0.044
2, 8, 19 ,2.900, 1.000,    0.316, 0.469, 0.412, 0.352,    -0.059
2, 8, 19 ,2.900, 1.150,    0.306, 0.463, 0.429, 0.351,    -0.079
2, 8, 19 ,2.900, 1.300,    0.302, 0.453, 0.424, 0.361,    -0.064
2, 8, 19 ,2.900, 1.450,    0.309, 0.474, 0.439, 0.351,    -0.088
2, 8, 19 ,2.900, 1.600,    0.296, 0.454, 0.400, 0.346,    -0.053
2, 8, 19 ,2.900, 1.750,    0.299, 0.463, 0.415, 0.379,    -0.035
2, 8, 19 ,2.900, 1.900,    0.290, 0.450, 0.380, 0.388,    0.008
2, 8, 19 ,2.900, 2.050,    0.281, 0.449, 0.364, 0.386,    0.022
2, 8, 19 ,2.900, 2.200,    0.295, 0.466, 0.383, 0.399,    0.017
2, 8, 19 ,2.900, 2.350,    0.281, 0.455, 0.356, 0.393,    0.037
2, 8, 19 ,3.100, 1.000,    0.338, 0.436, 0.392, 0.354,    -0.038
2, 8, 19 ,3.100, 1.150,    0.313, 0.452, 0.420, 0.339,    -0.081
2, 8, 19 ,3.100, 1.300,    0.330, 0.467, 0.436, 0.364,    -0.071
2, 8, 19 ,3.100, 1.450,    0.306, 0.465, 0.439, 0.366,    -0.072
2, 8, 19 ,3.100, 1.600,    0.303, 0.463, 0.429, 0.346,    -0.082
2, 8, 19 ,3.100, 1.750,    0.302, 0.446, 0.415, 0.353,    -0.062
2, 8, 19 ,3.100, 1.900,    0.299, 0.464, 0.422, 0.383,    -0.039
2, 8, 19 ,3.100, 2.050,    0.295, 0.451, 0.394, 0.385,    -0.009
2, 8, 19 ,3.100, 2.200,    0.295, 0.448, 0.383, 0.393,    0.010
2, 8, 19 ,3.100, 2.350,    0.302, 0.461, 0.400, 0.401,    0.000
2, 8, 19 ,3.300, 1.000,    0.346, 0.449, 0.447, 0.357,    -0.090
2, 8, 19 ,3.300, 1.150,    0.329, 0.447, 0.418, 0.352,    -0.065
2, 8, 19 ,3.300, 1.300,    0.319, 0.452, 0.425, 0.346,    -0.078
2, 8, 19 ,3.300, 1.450,    0.327, 0.455, 0.434, 0.354,    -0.079
2, 8, 19 ,3.300, 1.600,    0.316, 0.464, 0.443, 0.368,    -0.075
2, 8, 19 ,3.300, 1.750,    0.305, 0.448, 0.422, 0.357,    -0.065
2, 8, 19 ,3.300, 1.900,    0.308, 0.455, 0.434, 0.368,    -0.066
2, 8, 19 ,3.300, 2.050,    0.306, 0.456, 0.432, 0.379,    -0.053
2, 8, 19 ,3.300, 2.200,    0.299, 0.446, 0.403, 0.368,    -0.035
2, 8, 19 ,3.300, 2.350,    0.300, 0.447, 0.398, 0.381,    -0.017
2, 8, 19 ,3.500, 1.000,    0.339, 0.433, 0.408, 0.350,    -0.058
2, 8, 19 ,3.500, 1.150,    0.351, 0.441, 0.421, 0.358,    -0.063
2, 8, 19 ,3.500, 1.300,    0.334, 0.437, 0.412, 0.334,    -0.078
2, 8, 19 ,3.500, 1.450,    0.349, 0.458, 0.437, 0.362,    -0.075
2, 8, 19 ,3.500, 1.600,    0.341, 0.457, 0.445, 0.362,    -0.083
2, 8, 19 ,3.500, 1.750,    0.337, 0.467, 0.451, 0.370,    -0.081
2, 8, 19 ,3.500, 1.900,    0.317, 0.455, 0.429, 0.362,    -0.068
2, 8, 19 ,3.500, 2.050,    0.321, 0.461, 0.437, 0.374,    -0.063
2, 8, 19 ,3.500, 2.200,    0.315, 0.451, 0.436, 0.370,    -0.066
2, 8, 19 ,3.500, 2.350,    0.314, 0.436, 0.416, 0.360,    -0.056
2, 8, 19 ,3.700, 1.000,    0.351, 0.432, 0.394, 0.351,    -0.043
2, 8, 19 ,3.700, 1.150,    0.369, 0.476, 0.448, 0.369,    -0.079
2, 8, 19 ,3.700, 1.300,    0.371, 0.466, 0.443, 0.371,    -0.071
2, 8, 19 ,3.700, 1.450,    0.345, 0.439, 0.415, 0.352,    -0.063
2, 8, 19 ,3.700, 1.600,    0.342, 0.453, 0.425, 0.356,    -0.069
2, 8, 19 ,3.700, 1.750,    0.345, 0.463, 0.441, 0.383,    -0.058
2, 8, 19 ,3.700, 1.900,    0.345, 0.466, 0.445, 0.379,    -0.066
2, 8, 19 ,3.700, 2.050,    0.331, 0.461, 0.429, 0.371,    -0.058
2, 8, 19 ,3.700, 2.200,    0.335, 0.465, 0.441, 0.380,    -0.061
2, 8, 19 ,3.700, 2.350,    0.322, 0.452, 0.427, 0.370,    -0.057
2, 8, 19 ,3.900, 1.000,    0.343, 0.446, 0.401, 0.343,    -0.058
2, 8, 19 ,3.900, 1.150,    0.338, 0.416, 0.379, 0.346,    -0.033
2, 8, 19 ,3.900, 1.300,    0.365, 0.437, 0.403, 0.365,    -0.038
2, 8, 19 ,3.900, 1.450,    0.358, 0.451, 0.409, 0.358,    -0.051
2, 8, 19 ,3.900, 1.600,    0.364, 0.455, 0.417, 0.371,    -0.045
2, 8, 19 ,3.900, 1.750,    0.337, 0.448, 0.416, 0.361,    -0.055
2, 8, 19 ,3.900, 1.900,    0.334, 0.457, 0.422, 0.382,    -0.041
2, 8, 19 ,3.900, 2.050,    0.332, 0.457, 0.417, 0.373,    -0.045
2, 8, 19 ,3.900, 2.200,    0.338, 0.459, 0.423, 0.381,    -0.042
2, 8, 19 ,3.900, 2.350,    0.337, 0.465, 0.435, 0.386,    -0.049
2, 8, 24 ,1.900, 1.000,    0.218, 0.399, 0.339, 0.267,    -0.071
2, 8, 24 ,1.900, 1.150,    0.214, 0.389, 0.323, 0.286,    -0.037
2, 8, 24 ,1.900, 1.300,    0.208, 0.367, 0.266, 0.279,    0.013
2, 8, 24 ,1.900, 1.450,    0.209, 0.398, 0.297, 0.316,    0.019
2, 8, 24 ,1.900, 1.600,    0.195, 0.374, 0.253, 0.299,    0.047
2, 8, 24 ,1.900, 1.750,    0.200, 0.390, 0.259, 0.315,    0.056
2, 8, 24 ,1.900, 1.900,    0.194, 0.385, 0.256, 0.318,    0.062
2, 8, 24 ,1.900, 2.050,    0.180, 0.344, 0.222, 0.272,    0.049
2, 8, 24 ,1.900, 2.200,    0.169, 0.315, 0.208, 0.253,    0.045
2, 8, 24 ,1.900, 2.350,    0.170, 0.308, 0.195, 0.239,    0.045
2, 8, 24 ,1.900, 2.500,    0.163, 0.298, 0.184, 0.236,    0.052
2, 8, 24 ,1.900, 2.650,    0.150, 0.288, 0.176, 0.227,    0.050
2, 8, 24 ,1.900, 2.800,    0.149, 0.279, 0.173, 0.215,    0.042
2, 8, 24 ,1.900, 2.950,    0.144, 0.274, 0.163, 0.208,    0.044
2, 8, 24 ,2.100, 1.000,    0.227, 0.369, 0.327, 0.278,    -0.049
2, 8, 24 ,2.100, 1.150,    0.221, 0.390, 0.332, 0.273,    -0.059
2, 8, 24 ,2.100, 1.300,    0.217, 0.398, 0.339, 0.298,    -0.041
2, 8, 24 ,2.100, 1.450,    0.212, 0.374, 0.274, 0.293,    0.019
2, 8, 24 ,2.100, 1.600,    0.210, 0.393, 0.299, 0.315,    0.016
2, 8, 24 ,2.100, 1.750,    0.198, 0.366, 0.257, 0.294,    0.037
2, 8, 24 ,2.100, 1.900,    0.206, 0.384, 0.260, 0.303,    0.044
2, 8, 24 ,2.100, 2.050,    0.206, 0.403, 0.272, 0.331,    0.059
2, 8, 24 ,2.100, 2.200,    0.184, 0.384, 0.243, 0.305,    0.062
2, 8, 24 ,2.100, 2.350,    0.182, 0.352, 0.227, 0.286,    0.059
2, 8, 24 ,2.100, 2.500,    0.175, 0.343, 0.221, 0.275,    0.054
2, 8, 24 ,2.100, 2.650,    0.173, 0.342, 0.208, 0.264,    0.056
2, 8, 24 ,2.100, 2.800,    0.165, 0.331, 0.204, 0.261,    0.057
2, 8, 24 ,2.100, 2.950,    0.159, 0.326, 0.198, 0.256,    0.058
2, 8, 24 ,2.300, 1.000,    0.259, 0.420, 0.368, 0.322,    -0.046
2, 8, 24 ,2.300, 1.150,    0.259, 0.414, 0.372, 0.311,    -0.062
2, 8, 24 ,2.300, 1.300,    0.245, 0.416, 0.350, 0.298,    -0.052
2, 8, 24 ,2.300, 1.450,    0.251, 0.417, 0.357, 0.325,    -0.032
2, 8, 24 ,2.300, 1.600,    0.232, 0.409, 0.316, 0.313,    -0.002
2, 8, 24 ,2.300, 1.750,    0.234, 0.417, 0.326, 0.341,    0.014
2, 8, 24 ,2.300, 1.900,    0.224, 0.393, 0.281, 0.306,    0.025
2, 8, 24 ,2.300, 2.050,    0.221, 0.398, 0.278, 0.314,    0.036
2, 8, 24 ,2.300, 2.200,    0.228, 0.428, 0.292, 0.338,    0.046
2, 8, 24 ,2.300, 2.350,    0.214, 0.418, 0.275, 0.331,    0.056
2, 8, 24 ,2.300, 2.500,    0.209, 0.390, 0.252, 0.306,    0.054
2, 8, 24 ,2.300, 2.650,    0.203, 0.381, 0.243, 0.296,    0.052
2, 8, 24 ,2.300, 2.800,    0.202, 0.373, 0.243, 0.286,    0.042
2, 8, 24 ,2.300, 2.950,    0.199, 0.370, 0.242, 0.285,    0.042
2, 8, 24 ,2.500, 1.000,    0.260, 0.425, 0.387, 0.322,    -0.065
2, 8, 24 ,2.500, 1.150,    0.279, 0.435, 0.400, 0.338,    -0.061
2, 8, 24 ,2.500, 1.300,    0.277, 0.433, 0.404, 0.339,    -0.065
2, 8, 24 ,2.500, 1.450,    0.272, 0.432, 0.371, 0.328,    -0.043
2, 8, 24 ,2.500, 1.600,    0.266, 0.431, 0.373, 0.340,    -0.033
2, 8, 24 ,2.500, 1.750,    0.257, 0.429, 0.354, 0.342,    -0.012
2, 8, 24 ,2.500, 1.900,    0.259, 0.444, 0.365, 0.370,    0.004
2, 8, 24 ,2.500, 2.050,    0.238, 0.420, 0.328, 0.337,    0.009
2, 8, 24 ,2.500, 2.200,    0.233, 0.415, 0.305, 0.337,    0.032
2, 8, 24 ,2.500, 2.350,    0.245, 0.440, 0.310, 0.356,    0.046
2, 8, 24 ,2.500, 2.500,    0.236, 0.435, 0.307, 0.363,    0.055
2, 8, 24 ,2.500, 2.650,    0.222, 0.404, 0.276, 0.332,    0.056
2, 8, 24 ,2.500, 2.800,    0.220, 0.395, 0.268, 0.322,    0.054
2, 8, 24 ,2.500, 2.950,    0.216, 0.387, 0.263, 0.311,    0.048
2, 8, 24 ,2.700, 1.000,    0.274, 0.433, 0.383, 0.323,    -0.060
2, 8, 24 ,2.700, 1.150,    0.275, 0.449, 0.411, 0.349,    -0.062
2, 8, 24 ,2.700, 1.300,    0.291, 0.450, 0.423, 0.372,    -0.051
2, 8, 24 ,2.700, 1.450,    0.286, 0.447, 0.403, 0.345,    -0.057
2, 8, 24 ,2.700, 1.600,    0.291, 0.443, 0.400, 0.349,    -0.051
2, 8, 24 ,2.700, 1.750,    0.276, 0.439, 0.374, 0.359,    -0.014
2, 8, 24 ,2.700, 1.900,    0.273, 0.435, 0.364, 0.364,    0.001
2, 8, 24 ,2.700, 2.050,    0.278, 0.460, 0.396, 0.394,    -0.003
2, 8, 24 ,2.700, 2.200,    0.263, 0.442, 0.361, 0.370,    0.008
2, 8, 24 ,2.700, 2.350,    0.256, 0.437, 0.343, 0.362,    0.019
2, 8, 24 ,2.700, 2.500,    0.263, 0.461, 0.341, 0.381,    0.040
2, 8, 24 ,2.700, 2.650,    0.255, 0.464, 0.347, 0.395,    0.048
2, 8, 24 ,2.700, 2.800,    0.240, 0.440, 0.313, 0.364,    0.051
2, 8, 24 ,2.700, 2.950,    0.239, 0.414, 0.292, 0.342,    0.049
2, 8, 24 ,2.900, 1.000,    0.325, 0.466, 0.416, 0.357,    -0.059
2, 8, 24 ,2.900, 1.150,    0.283, 0.455, 0.422, 0.335,    -0.086
2, 8, 24 ,2.900, 1.300,    0.291, 0.465, 0.439, 0.355,    -0.084
2, 8, 24 ,2.900, 1.450,    0.307, 0.465, 0.459, 0.382,    -0.077
2, 8, 24 ,2.900, 1.600,    0.303, 0.459, 0.419, 0.356,    -0.063
2, 8, 24 ,2.900, 1.750,    0.302, 0.457, 0.433, 0.368,    -0.065
2, 8, 24 ,2.900, 1.900,    0.293, 0.439, 0.383, 0.358,    -0.026
2, 8, 24 ,2.900, 2.050,    0.292, 0.435, 0.377, 0.372,    -0.005
2, 8, 24 ,2.900, 2.200,    0.295, 0.464, 0.400, 0.386,    -0.014
2, 8, 24 ,2.900, 2.350,    0.279, 0.443, 0.371, 0.363,    -0.008
